guid,part_pos,class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,area_plan,assembly_no
5B590EF5-0001-54D9-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54DC-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54DF-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54E2-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54E5-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54E8-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54EB-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54EE-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54F1-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54F4-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54F7-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54FA-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-54FD-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-55A2-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-55A5-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-55A8-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-55AB-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-55AE-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-55B1-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-55B4-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55B7-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55BA-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55BD-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55C0-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55C3-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55C6-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55C9-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55CC-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55CF-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55D2-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55D5-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55D8-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55DB-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55DE-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55E1-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55E4-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55E7-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55EA-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55ED-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55F0-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55F3-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55F6-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55F9-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55FC-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-55FF-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-56A1-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,22694,18505,2984,0,C3-JD-26
5B590EF5-0001-56A4-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,22694,18505,2985,0,C3-JD-26
5B590EF5-0001-56A7-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,22694,18505,2985,0,C3-JD-26
5B590EF5-0001-57A2-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-26
5B590EF5-0001-57A5-3135-333235363639,HGP-211,HGP,128.35,3.49,3.49,3.49,1635000,1500,109000,1.64,C3-JD-26
5B590EF5-0001-57A8-3135-333235363639,HGP-210,HGP,166.1,4.46,4.46,4.46,2115266,54780,111363,0,C3-JD-26
5B590EF5-0001-57AB-3135-333235363639,HGP-601,HGP,69.25,1.89,1.88,1.88,882127,1500,58874,0.88,C3-JD-26
5B590EF5-0001-57B2-3135-333235363639,HGP-600,HGP,63.86,1.74,1.74,1.74,795645,172357,54298,0,C3-JD-26
5B590EF5-0001-57B9-3135-333235363639,HGP-328,HGP,20.88,0.27,0.57,0.57,1396,266016,19129,0,C3-JD-26
5B590EF5-0001-57BC-3135-333235363639,HGP-309,HGP,20.55,0.26,0.56,0.56,1396,261816,18829,0,C3-JD-26
5B590EF5-0001-57BF-3135-333235363639,HGP-327,HGP,20.22,0.26,0.55,0.55,1396,257616,18529,0,C3-JD-26
5B590EF5-0001-57C2-3135-333235363639,HGP-326,HGP,19.89,0.26,0.55,0.55,1396,253416,18229,0,C3-JD-26
5B590EF5-0001-57C5-3135-333235363639,HGP-325,HGP,19.56,0.25,0.54,0.54,1396,249216,17929,0,C3-JD-26
5B590EF5-0001-57C8-3135-333235363639,HGP-324,HGP,18.13,0.23,0.5,0.5,1396,230981,16627,0,C3-JD-26
5B590EF5-0001-57CB-3135-333235363639,HGP-323,HGP,15.5,0.2,0.43,0.43,1396,197432,14231,0,C3-JD-26
5B590EF5-0001-57CE-3135-333235363639,HGP-234,HGP,12.93,0.17,0.36,0.36,164684,1396,11891,0.16,C3-JD-26
5B590EF5-0001-57D1-3135-333235363639,HGP-322,HGP,12.86,0.17,0.35,0.35,1396,163822,11830,0,C3-JD-26
5B590EF5-0001-57D4-3135-333235363639,HGP-321,HGP,10.22,0.13,0.28,0.28,1396,130223,9430,0,C3-JD-26
5B590EF5-0001-57D7-3135-333235363639,HGP-320,HGP,8.11,0.11,0.22,0.22,1396,103364,7511,0,C3-JD-26
5B590EF5-0001-57DA-3135-333235363639,HGP-319,HGP,6,0.08,0.17,0.17,1396,76494,5592,0,C3-JD-26
5B590EF5-0001-57DD-3135-333235363639,HGP-217,HGP,161.62,4.34,4.34,4.34,2058266,53355,108362,0,C3-JD-26
5B590EF5-0001-57E0-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-57E3-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-57E6-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5314,496,0,C3-JD-26
5B590EF5-0001-57E9-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-26
5B590EF5-0001-57EC-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-57EF-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-57F2-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-26
5B590EF5-0001-57F5-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-26
5B590EF5-0001-57F8-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-57FB-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-57FE-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-26
5B590EF5-0001-58A1-3135-333235363639,HGP-326,HGP,19.89,0.26,0.55,0.55,1396,253416,18229,0,C3-JD-26
5B590EF5-0001-58A4-3135-333235363639,HGP-325,HGP,19.56,0.25,0.54,0.54,1396,249216,17929,0,C3-JD-26
5B590EF5-0001-58A7-3135-333235363639,HGP-324,HGP,18.13,0.23,0.5,0.5,1396,230981,16627,0,C3-JD-26
5B590EF5-0001-58AA-3135-333235363639,HGP-323,HGP,15.5,0.2,0.43,0.43,1396,197432,14231,0,C3-JD-26
5B590EF5-0001-58AD-3135-333235363639,HGP-234,HGP,12.93,0.17,0.36,0.36,164684,1396,11891,0.16,C3-JD-26
5B590EF5-0001-58B0-3135-333235363639,HGP-322,HGP,12.86,0.17,0.35,0.35,1396,163822,11830,0,C3-JD-26
5B590EF5-0001-58B3-3135-333235363639,HGP-321,HGP,10.22,0.13,0.28,0.28,1396,130223,9430,0,C3-JD-26
5B590EF5-0001-58B6-3135-333235363639,HGP-320,HGP,8.11,0.11,0.22,0.22,1396,103364,7511,0,C3-JD-26
5B590EF5-0001-58B9-3135-333235363639,HGP-319,HGP,6,0.08,0.17,0.17,1396,76494,5592,0,C3-JD-26
5B590EF5-0001-58BC-3135-333235363639,HGP-217,HGP,161.62,4.34,4.34,4.34,2058266,53355,108362,0,C3-JD-26
5B590EF5-0001-58BF-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-58C2-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-58C5-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5314,496,0,C3-JD-26
5B590EF5-0001-58C8-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-26
5B590EF5-0001-58CB-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-58CE-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-58D1-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-26
5B590EF5-0001-58D4-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-26
5B590EF5-0001-58D7-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-58DA-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-58DD-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-26
5B590EF5-0001-58E0-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-26
5B590EF5-0001-58E3-3135-333235363639,HGP-204,HGP,17.6,0.49,0.49,0.49,98400,85200,18687,0,C3-JD-26
5B590EF5-0001-58E6-3135-333235363639,HGP-202,HGP,19.22,0.53,0.53,0.53,98400,85200,20407,0,C3-JD-26
5B590EF5-0001-58E9-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58EC-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58EF-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58F2-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58F5-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58F8-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58FB-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-58FE-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59A1-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-59A4-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5314,496,0,C3-JD-26
5B590EF5-0001-59A7-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5307,496,0,C3-JD-26
5B590EF5-0001-59AA-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-59AD-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-59B0-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-26
5B590EF5-0001-59B3-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-26
5B590EF5-0001-59B6-3135-333235363639,HGP-771,HGP,10.89,0.25,0.25,0.25,114953,17668,2983,0,C3-JD-26
5B590EF5-0001-59B9-3135-333235363639,HGP-209,HGP,8.73,0.11,0.24,0.24,39780,13844,104904,0,C3-JD-26
5B590EF5-0001-59BC-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17733,5307,496,0,C3-JD-26
5B590EF5-0001-59BF-3135-333235363639,HGP-207,HGP,1.37,0.02,0.04,0.04,17763,5314,496,0,C3-JD-26
5B590EF5-0001-59C2-3135-333235363639,HGP-204,HGP,17.6,0.49,0.49,0.49,98400,85200,18687,0,C3-JD-26
5B590EF5-0001-59C5-3135-333235363639,HGP-202,HGP,19.22,0.53,0.53,0.53,98400,85200,20407,0,C3-JD-26
5B590EF5-0001-59C8-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59CB-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59CE-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59D1-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59D4-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59D7-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59DA-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59DD-3135-333235363639,HGP-206,HGP,8.33,0.23,0.23,0.23,43200,38400,8838,0.02,C3-JD-26
5B590EF5-0001-59E0-3135-333235363639,HGP-773,HGP,21.74,0.4,0.49,0.49,27987,230115,11996,0,C3-JD-26
5B590EF5-0001-59E3-3135-333235363639,HGP-773,HGP,21.74,0.4,0.49,0.49,27987,230115,12000,0,C3-JD-26
5B590EF5-0001-59E6-3135-333235363639,HGP-599,HGP,69.26,1.89,1.89,1.89,882335,1500,58877,0.88,C3-JD-26
5B590EF5-0001-59ED-3135-333235363639,HGP-312,HGP,27.33,0.75,0.75,0.75,340613,74589,23315,0,C3-JD-26
5B590EF5-0001-59F8-3135-333235363639,HGP-328,HGP,20.88,0.27,0.57,0.57,1396,266016,19129,0,C3-JD-26
5B590EF5-0001-59FB-3135-333235363639,HGP-309,HGP,20.55,0.26,0.56,0.56,1396,261816,18829,0,C3-JD-26
5B590EF5-0001-59FE-3135-333235363639,HGP-327,HGP,20.22,0.26,0.55,0.55,1396,257616,18529,0,C3-JD-26
5B590EF5-0001-440D-3135-333235363639,DBP-201,DBP,3532.5,75.42,75.42,75.42,37500000,180000,30000,37.5,C3-JD-26
5B590EF5-0001-441D-3135-333235363639,TBP-28,TBP,6774.93,87.12,87.06,87.06,43192530,1379580,57537,0,C3-JD-26
5B590EF5-0001-442D-3135-333235363639,TBP-157,TBP,4521.6,72.56,72.56,72.56,35994750,1139640,38400,0,C3-JD-26
5B590EF5-0001-443D-3135-333235363639,TBP-220,TBP,6782.39,108.59,108.59,108.59,53989035,1589505,57600,0,C3-JD-26
5B590EF5-0001-457B-3135-333235363639,BFP-17,BFP,5528.58,47.95,47.95,47.95,2949795,23390145,46952,0,C3-JD-26
5B590EF5-0001-457F-3135-333235363639,HGP-606,HGP,1705,28.49,43.8,43.8,115598,24640,21719730,0,C3-JD-26
5B590EF5-0001-471B-3135-333235363639,HGP-605,HGP,1825.97,0,46.79,46.79,0,0,0,,C3-JD-26
5B590EF5-0001-476F-3135-333235363639,HGP-606,HGP,1705,28.49,43.8,43.8,115598,24640,21719754,0,C3-JD-26
5B590EF5-0001-495B-3135-333235363639,ZRP-1,ZRP,39.56,0.39,0.39,0.39,168397,22193,8400,0,C3-JD-26
5B590EF5-0001-495F-3135-333235363639,ZRP-1,ZRP,39.56,0.39,0.39,0.39,168397,22193,8400,0,C3-JD-26
5B590EF5-0001-500B-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-500E-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-501A-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5657001,4578883,4579,0,C3-JD-26
5B590EF5-0001-501D-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5657001,4578883,4579,0,C3-JD-26
5B590EF5-0001-502C-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-502F-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-503B-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5657001,4578883,4579,0,C3-JD-26
5B590EF5-0001-503E-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5657001,4578883,4579,0,C3-JD-26
5B590EF5-0001-504A-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-504D-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-505C-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-505F-3135-333235363639,DBP-255,DBP,521.24,22.32,22.32,22.32,5786167,3770073,4579,2.8,C3-JD-26
5B590EF5-0001-506B-3135-333235363639,DBP-53,DBP,364.24,6.27,6.27,6.27,232000,2900000,3200,0.23,C3-JD-26
5B590EF5-0001-506E-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455483,4566788,5996,0,C3-JD-26
5B590EF5-0001-512C-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455483,4566773,5996,0,C3-JD-26
5B590EF5-0001-513F-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455498,4566773,5996,0,C3-JD-26
5B590EF5-0001-518B-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455483,4566788,5996,0,C3-JD-26
5B590EF5-0001-519E-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455498,4566788,5996,0,C3-JD-26
5B590EF5-0001-525C-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455498,4566788,5996,0,C3-JD-26
5B590EF5-0001-526F-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455483,4566783,5996,0,C3-JD-26
5B590EF5-0001-531A-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455497,4566783,5996,0,C3-JD-26
5B590EF5-0001-532D-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455483,4566775,5996,0,C3-JD-26
5B590EF5-0001-538C-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455483,4566783,5996,0,C3-JD-26
5B590EF5-0001-539F-3135-333235363639,TBP-428,TBP,705.32,22.78,22.72,22.72,4455498,4566783,5996,0,C3-JD-26
5B590EF5-0001-544A-3135-333235363639,TBP-581,TBP,867.85,22.49,22.43,22.43,4429227,4505791,7377,0,C3-JD-26
5B590EF5-0001-545D-3135-333235363639,TBP-581,TBP,867.85,22.49,22.43,22.43,4429227,4505791,7377,0,C3-JD-26
5B590EF5-0001-547C-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-547F-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1172,65348,0,C3-JD-26
5B590EF5-0001-548B-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1149,62758,0,C3-JD-26
5B590EF5-0001-548E-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1149,62758,0,C3-JD-26
5B590EF5-0001-549A-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1149,62758,0,C3-JD-26
5B590EF5-0001-549D-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1149,62758,0,C3-JD-26
5B590EF5-0001-550C-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-550F-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-551B-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-551E-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-552A-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-552D-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-553C-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-553F-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-554B-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-554E-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-555A-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-555D-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-556C-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1145,62758,0,C3-JD-26
5B590EF5-0001-556F-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1145,62758,0,C3-JD-26
5B590EF5-0001-557B-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1145,62758,0,C3-JD-26
5B590EF5-0001-557E-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-558A-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1145,62758,0,C3-JD-26
5B590EF5-0001-558D-3135-333235363639,TBP-385,TBP,1.97,0.09,0.13,0.13,1112,1145,62758,0,C3-JD-26
5B590EF5-0001-559C-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-559F-3135-333235363639,TBP-384,TBP,2.05,0.09,0.13,0.13,1134,1169,65348,0,C3-JD-26
5B590EF5-0001-560B-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-560E-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-561A-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-561D-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-562C-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-562F-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
5B590EF5-0001-563B-3135-333235363639,DBP-251,DBP,1.41,0.1,0.1,0.1,23212,15240,2984,0.01,C3-JD-26
